19 8 0 0 1 0	5	0	0,	999	111	303	16,8	
19 8 0 0 2 0	10	0	0,	999	111	306	16,8	
19 8 0 0 3 0	15	0	0,	999	111	308	16,8	
19 8 0 0 4 0	20	0	0,	999	111	311	16,8	
19 8 0 0 5 0	25	0	0,	999	111	313	16,8	
19 8 0 0 6 0	30	0	0,	999	111	316	16,8	
19 8 0 0 7 0	35	0	0,	999	111	318	16,8	
19 8 0 0 8 0	40	0	0,	999	111	321	16,8	
19 8 0 0 9 0	45	0	0,	999	111	323	16,8	
19 8 0 0 10 0	50	0	0,	999	111	326	16,8	
19 8 0 0 11 0	55	0	0,	999	111	328	16,8	
19 8 0 0 12 0	60	0	0,	999	111	331	16,8	
19 8 0 0 13 0	65	0	0,	999	111	333	16,8	
19 8 0 0 14 0	70	0	0,	999	111	336	16,8	
19 8 0 0 15 0	75	0	0,	999	111	338	16,8	
19 8 0 0 16 0	80	0	0,	999	111	341	16,8	
19 8 0 0 17 0	85	0	0,	999	111	343	16,8	
19 8 0 0 18 0	90	0	0,	999	111	346	16,8	
19 8 0 0 19 0	95	0	0,	999	111	348	16,8	
19 8 0 0 20 0	100	0	0,	999	111	351	16,8	
19 8 0 0 21 0	105	0	0,	999	111	353	16,8	
19 8 0 0 22 0	110	0	0,	999	111	356	16,8	
19 8 0 0 23 0	115	0	0,	999	111	358	16,8	
19 8 0 0 24 0	120	0	0,	999	111	361	16,8	
19 8 0 0 25 0	125	0	0,	999	111	363	16,8	
19 8 0 0 26 0	130	0	0,	999	111	366	16,8	
19 8 0 0 27 0	135	0	0,	999	111	368	16,8	
19 8 0 0 28 0	140	0	0,	999	111	371	16,8	
19 8 0 0 29 0	145	0	0,	999	111	373	16,8	
19 8 0 0 30 0	150	0	0,	999	111	376	16,8	
19 8 0 0 31 0	155	0	0,	999	111	378	16,8	
19 8 0 0 32 0	160	0	0,	999	111	381	16,8	
19 8 0 0 33 0	165	0	0,	999	111	383	16,8	
19 8 0 0 34 0	170	0	0,	999	111	386	16,8	
19 8 0 0 35 0	175	0	0,	999	111	388	16,8	
19 8 0 0 36 0	180	0	0,	999	111	391	16,8	
19 8 0 0 37 0	185	0	0,	999	111	393	16,8	
19 8 0 0 38 0	190	0	0,	999	111	396	16,8	
19 8 0 0 39 0	195	0	0,	999	111	398	16,8	
19 8 0 0 40 0	200	0	0,	999	111	401	16,8	
19 8 0 0 41 0	205	0	0,	999	111	403	16,8	
19 8 0 0 42 0	210	0	0,	999	111	406	16,8	
19 8 0 0 43 0	215	0	0,	999	111	408	16,8	
19 8 0 0 44 0	220	0	0,	999	111	411	16,8	
19 8 0 0 45 0	225	0	0,	999	111	413	16,8	
19 8 0 0 46 0	230	0	0,	999	111	416	16,8	
19 8 0 0 47 0	235	0	0,	999	111	418	16,8	
19 8 0 0 48 0	240	0	0,	999	111	421	16,8	
19 8 0 0 49 0	245	0	0,	999	111	423	16,8	
19 8 0 0 50 0	250	0	0,	999	111	426	16,8	
19 8 0 0 51 0	255	0	0,	999	111	428	16,8	
19 8 0 0 52 0	260	0	0,	999	111	431	16,8	
19 8 0 0 53 0	265	0	0,	999	111	433	16,8	
19 8 0 0 54 0	270	0	0,	999	111	436	16,8	
19 8 0 0 55 0	275	0	0,	999	111	438	16,8	
19 8 0 0 56 0	280	0	0,	999	111	441	16,8	
19 8 0 0 57 0	285	0	0,	999	111	443	16,8	
19 8 0 0 58 0	290	0	0,	999	111	446	16,8	
19 8 0 0 59 0	295	0	0,	999	111	448	16,8	
19 8 0 1 0 0	300	0	0,	999	111	451	16,8	
19 8 0 1 1 0	305	0	0,	999	111	453	16,8	
19 8 0 1 2 0	310	0	0,	999	111	456	16,8	
19 8 0 1 3 0	315	0	0,	999	111	458	16,8	
19 8 0 1 4 0	320	0	0,	999	111	461	16,8	
19 8 0 1 5 0	325	0	0,	999	111	463	16,8	
19 8 0 1 6 0	330	0	0,	999	111	466	16,8	
19 8 0 1 7 0	335	0	0,	999	111	468	16,8	
19 8 0 1 8 0	340	0	0,	999	111	471	16,8	
19 8 0 1 9 0	345	0	0,	999	111	473	16,8	
19 8 0 1 10 0	350	0	0,	999	111	476	16,8	
19 8 0 1 11 0	355	0	0,	999	111	478	16,8	
19 8 0 1 12 0	360	0	0,	999	111	481	16,8	
19 8 0 1 13 0	365	0	0,	999	111	483	16,8	
19 8 0 1 14 0	370	0	0,	999	111	486	16,8	
19 8 0 1 15 0	375	0	0,	999	111	488	16,8	
19 8 0 1 16 0	380	0	0,	999	111	491	16,8	
19 8 0 1 17 0	385	0	0,	999	111	493	16,8	
19 8 0 1 18 0	390	0	0,	999	111	496	16,8	
19 8 0 1 19 0	395	0	0,	999	111	498	16,8	
19 8 0 1 20 0	400	1	0,	999	111	501	16,8	
19 8 0 1 21 0	405	2	0,	999	111	503	16,8	
19 8 0 1 22 0	410	3	0,	999	111	506	16,8	
19 8 0 1 23 0	415	4	0,	999	111	508	16,8	
19 8 0 1 24 0	420	5	0,	999	111	511	16,8	
19 8 0 1 25 0	425	6	0,	999	111	513	16,8	
19 8 0 1 26 0	430	7	0,	999	111	516	16,8	
19 8 0 1 27 0	435	8	0,	999	111	518	16,8	
19 8 0 1 28 0	440	9	0,	999	111	521	16,8	
19 8 0 1 29 0	445	10	0,	999	111	523	16,8	
19 8 0 1 30 0	450	11	0,	999	111	526	16,8	
19 8 0 1 31 0	455	12	0,	999	111	528	16,8	
19 8 0 1 32 0	460	13	0,	999	111	531	16,8	
19 8 0 1 33 0	465	14	0,	999	111	533	16,8	
19 8 0 1 34 0	470	15	0,	999	111	536	16,8	
19 8 0 1 35 0	475	16	0,	999	111	538	16,8	
19 8 0 1 36 0	480	17	0,	999	111	541	16,8	
19 8 0 1 37 0	485	18	0,	999	111	543	16,8	
19 8 0 1 38 0	490	19	0,	999	111	546	16,8	
19 8 0 1 39 0	495	20	0,	999	111	548	16,8	
19 8 0 1 40 0	500	21	0,	999	111	551	16,8	
19 8 0 1 41 0	505	22	0,	999	111	553	16,8	
19 8 0 1 42 0	510	23	0,	999	111	556	16,8	
19 8 0 1 43 0	515	24	0,	999	111	558	16,8	
19 8 0 1 44 0	520	25	0,	999	111	561	16,8	
19 8 0 1 45 0	525	26	0,	999	111	563	16,8	
19 8 0 1 46 0	530	27	0,	999	111	566	16,8	
19 8 0 1 47 0	535	28	0,	999	111	568	16,8	
19 8 0 1 48 0	540	29	0,	999	111	571	16,8	
19 8 0 1 49 0	545	30	0,	999	111	573	16,8	
19 8 0 1 50 0	550	31	0,	999	111	576	16,8	
19 8 0 1 51 0	555	32	0,	999	111	578	16,8	
19 8 0 1 52 0	560	33	0,	999	111	581	16,8	
19 8 0 1 53 0	565	34	0,	999	111	583	16,8	
19 8 0 1 54 0	570	35	0,	999	111	586	16,8	
19 8 0 1 55 0	575	36	0,	999	111	588	16,8	
19 8 0 1 56 0	580	37	0,	999	111	591	16,8	
19 8 0 1 57 0	585	38	0,	999	111	593	16,8	
19 8 0 1 58 0	590	39	0,	999	111	596	16,8	
19 8 0 1 59 0	595	40	0,	999	111	598	16,8	
19 8 0 2 0 0	600	41	0,	999	111	601	16,8	
19 8 0 2 1 0	605	1	1,	999	111	603	16,8	
19 8 0 2 2 0	610	0	1,	999	111	406	16,8	
19 8 0 2 3 0	615	0	1,	999	111	408	16,8	
19 8 0 2 4 0	620	0	1,	999	111	411	16,8	
19 8 0 2 5 0	625	0	1,	999	111	413	16,8	
19 8 0 2 6 0	630	0	1,	999	111	416	16,8	
19 8 0 2 7 0	635	0	1,	999	111	418	16,8	
19 8 0 2 8 0	640	0	1,	999	111	421	16,8	
19 8 0 2 9 0	645	0	1,	999	111	423	16,8	
19 8 0 2 10 0	650	0	1,	999	111	426	16,8	
19 8 0 2 11 0	655	0	1,	999	111	428	16,8	
19 8 0 2 12 0	660	0	1,	999	111	431	16,8	
19 8 0 2 13 0	665	0	1,	999	111	433	16,8	
19 8 0 2 14 0	670	0	1,	999	111	436	16,8	
19 8 0 2 15 0	675	0	1,	999	111	438	16,8	
19 8 0 2 16 0	680	0	1,	999	111	441	16,8	
19 8 0 2 17 0	685	0	1,	999	111	443	16,8	
19 8 0 2 18 0	690	0	1,	999	111	446	16,8	
19 8 0 2 19 0	695	0	1,	999	111	448	16,8	
19 8 0 2 20 0	700	0	1,	999	111	451	16,8	
19 8 0 2 21 0	705	0	1,	999	111	453	16,8	
19 8 0 2 22 0	710	0	1,	999	111	456	16,8	
19 8 0 2 23 0	715	0	1,	999	111	458	16,8	
19 8 0 2 24 0	720	0	1,	999	111	461	16,8	
19 8 0 2 25 0	725	0	1,	999	111	463	16,8	
19 8 0 2 26 0	730	0	1,	999	111	466	16,8	
19 8 0 2 27 0	735	0	1,	999	111	468	16,8	
19 8 0 2 28 0	740	0	1,	999	111	471	16,8	
19 8 0 2 29 0	745	0	1,	999	111	473	16,8	
19 8 0 2 30 0	750	0	1,	999	111	476	16,8	
19 8 0 2 31 0	755	0	1,	999	111	478	16,8	
19 8 0 2 32 0	760	0	1,	999	111	481	16,8	
19 8 0 2 33 0	765	0	1,	999	111	483	16,8	
19 8 0 2 34 0	770	0	1,	999	111	486	16,8	
19 8 0 2 35 0	775	0	1,	999	111	488	16,8	
19 8 0 2 36 0	780	0	1,	999	111	491	16,8	
19 8 0 2 37 0	785	0	1,	999	111	493	16,8	
